no_ste;no_unit_cond;cd_emp;no_int_clg;dte_hre_crea;dte_hre_modif;aut_modif;typ_unit;qte;cd_lot;no_ext_unit_cond;cd_art;ind_pr_art;des_art_a;nrm_art_a;nrm_art_b;cd_art;des_art_a;ind_pr_art;cd_serie;dte_hre_crea;dte_hre_modif;dte_hre_entree;cpt_bnliv;cpt_bn_liv;no_ligne
1;2168695;CADILLA;;26/01/2022 13:52;26/01/2022 13:52;CFO;C;8;OF34627;2168695;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;184909;26/01/2022 13:46;26/01/2022 13:46;26/01/2022 13:52;;;104
1;2168695;CADILLA;;26/01/2022 13:52;26/01/2022 13:52;CFO;C;8;OF34627;2168695;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;184911;26/01/2022 13:48;26/01/2022 13:48;26/01/2022 13:52;;;104
1;2168695;CADILLA;;26/01/2022 13:52;26/01/2022 13:52;CFO;C;8;OF34627;2168695;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;184898;26/01/2022 13:49;26/01/2022 13:49;26/01/2022 13:52;;;104
1;2168695;CADILLA;;26/01/2022 13:52;26/01/2022 13:52;CFO;C;8;OF34627;2168695;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;184914;26/01/2022 13:52;26/01/2022 13:52;26/01/2022 13:52;;;104
1;2168696;ZF;457558;26/01/2022 14:16;27/01/2022 11:09;FAI;C;8;OF34621;2168696;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;649474;26/01/2022 13:32;26/01/2022 13:32;26/01/2022 14:16;;70094;101
1;2168696;ZF;457558;26/01/2022 14:16;27/01/2022 11:09;FAI;C;8;OF34621;2168696;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;649475;26/01/2022 13:32;26/01/2022 13:32;26/01/2022 14:16;;70094;101
1;2168696;ZF;457558;26/01/2022 14:16;27/01/2022 11:09;FAI;C;8;OF34621;2168696;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;649476;26/01/2022 13:33;26/01/2022 13:33;26/01/2022 14:16;;70094;101
1;2168694;ZF;457557;26/01/2022 13:27;27/01/2022 11:09;FAI;C;8;OF34621;2168694;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;649466;26/01/2022 13:23;26/01/2022 13:23;26/01/2022 13:27;;70094;101
1;2168694;ZF;457557;26/01/2022 13:27;27/01/2022 11:09;FAI;C;8;OF34621;2168694;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;649465;26/01/2022 13:23;26/01/2022 13:23;26/01/2022 13:27;;70094;101
1;2168694;ZF;457557;26/01/2022 13:27;27/01/2022 11:09;FAI;C;8;OF34621;2168694;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;649470;26/01/2022 13:25;26/01/2022 13:25;26/01/2022 13:27;;70094;101
1;2168694;ZF;457557;26/01/2022 13:27;27/01/2022 11:09;FAI;C;8;OF34621;2168694;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;649471;26/01/2022 13:25;26/01/2022 13:25;26/01/2022 13:27;;70094;101
1;2168694;ZF;457557;26/01/2022 13:27;27/01/2022 11:09;FAI;C;8;OF34621;2168694;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;649472;26/01/2022 13:26;26/01/2022 13:26;26/01/2022 13:27;;70094;101
1;2168694;ZF;457557;26/01/2022 13:27;27/01/2022 11:09;FAI;C;8;OF34621;2168694;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;649473;26/01/2022 13:27;26/01/2022 13:27;26/01/2022 13:27;;70094;101
1;2168693;CADILLA;;26/01/2022 13:18;26/01/2022 13:18;CFO;C;8;OF34627;2168693;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;184895;26/01/2022 13:16;26/01/2022 13:16;26/01/2022 13:18;;;104
1;2168693;CADILLA;;26/01/2022 13:18;26/01/2022 13:18;CFO;C;8;OF34627;2168693;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;184881;26/01/2022 13:16;26/01/2022 13:16;26/01/2022 13:18;;;104
1;2168693;CADILLA;;26/01/2022 13:18;26/01/2022 13:18;CFO;C;8;OF34627;2168693;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;184897;26/01/2022 13:16;26/01/2022 13:16;26/01/2022 13:18;;;104
1;2168693;CADILLA;;26/01/2022 13:18;26/01/2022 13:18;CFO;C;8;OF34627;2168693;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;184899;26/01/2022 13:18;26/01/2022 13:18;26/01/2022 13:18;;;104
1;2168694;ZF;457557;26/01/2022 13:27;27/01/2022 11:09;FAI;C;8;OF34621;2168694;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;649468;26/01/2022 13:14;26/01/2022 13:14;26/01/2022 13:27;;70094;101
1;2168694;ZF;457557;26/01/2022 13:27;27/01/2022 11:09;FAI;C;8;OF34621;2168694;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;649469;26/01/2022 13:14;26/01/2022 13:14;26/01/2022 13:27;;70094;101
1;2168693;CADILLA;;26/01/2022 13:18;26/01/2022 13:18;CFO;C;8;OF34627;2168693;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;184891;26/01/2022 13:13;26/01/2022 13:13;26/01/2022 13:18;;;104
1;2168693;CADILLA;;26/01/2022 13:18;26/01/2022 13:18;CFO;C;8;OF34627;2168693;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;184892;26/01/2022 13:13;26/01/2022 13:13;26/01/2022 13:18;;;104
1;2168693;CADILLA;;26/01/2022 13:18;26/01/2022 13:18;CFO;C;8;OF34627;2168693;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;184893;26/01/2022 13:13;26/01/2022 13:13;26/01/2022 13:18;;;104
1;2168693;CADILLA;;26/01/2022 13:18;26/01/2022 13:18;CFO;C;8;OF34627;2168693;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;184885;26/01/2022 13:13;26/01/2022 13:13;26/01/2022 13:18;;;104
1;2168691;ZF;;26/01/2022 13:11;26/01/2022 13:11;CFO;C;8;OF34621;2168691;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;649464;26/01/2022 13:07;26/01/2022 13:07;26/01/2022 13:11;;;101
1;2168691;ZF;;26/01/2022 13:11;26/01/2022 13:11;CFO;C;8;OF34621;2168691;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;649467;26/01/2022 13:09;26/01/2022 13:09;26/01/2022 13:11;;;101
1;2168691;ZF;;26/01/2022 13:11;26/01/2022 13:11;CFO;C;8;OF34621;2168691;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;649458;26/01/2022 13:11;26/01/2022 13:11;26/01/2022 13:11;;;101
1;2168689;CADILLA;;26/01/2022 13:05;26/01/2022 13:05;CFO;C;8;OF34627;2168689;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;184884;26/01/2022 13:03;26/01/2022 13:03;26/01/2022 13:05;;;104
1;2168689;CADILLA;;26/01/2022 13:05;26/01/2022 13:05;CFO;C;8;OF34627;2168689;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;184886;26/01/2022 13:03;26/01/2022 13:03;26/01/2022 13:05;;;104
1;2168689;CADILLA;;26/01/2022 13:05;26/01/2022 13:05;CFO;C;8;OF34627;2168689;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;184887;26/01/2022 13:03;26/01/2022 13:03;26/01/2022 13:05;;;104
1;2168689;CADILLA;;26/01/2022 13:05;26/01/2022 13:05;CFO;C;8;OF34627;2168689;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;184888;26/01/2022 13:05;26/01/2022 13:05;26/01/2022 13:05;;;104
1;2168689;CADILLA;;26/01/2022 13:05;26/01/2022 13:05;CFO;C;8;OF34627;2168689;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;184890;26/01/2022 13:05;26/01/2022 13:05;26/01/2022 13:05;;;104
1;2168689;CADILLA;;26/01/2022 13:05;26/01/2022 13:05;CFO;C;8;OF34627;2168689;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;184889;26/01/2022 13:05;26/01/2022 13:05;26/01/2022 13:05;;;104
1;2168691;ZF;;26/01/2022 13:11;26/01/2022 13:11;CFO;C;8;OF34621;2168691;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;649456;26/01/2022 12:51;26/01/2022 12:51;26/01/2022 13:11;;;101
1;2168691;ZF;;26/01/2022 13:11;26/01/2022 13:11;CFO;C;8;OF34621;2168691;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;649457;26/01/2022 12:52;26/01/2022 12:52;26/01/2022 13:11;;;101
1;2168691;ZF;;26/01/2022 13:11;26/01/2022 13:11;CFO;C;8;OF34621;2168691;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;649459;26/01/2022 12:53;26/01/2022 12:53;26/01/2022 13:11;;;101
1;2168691;ZF;;26/01/2022 13:11;26/01/2022 13:11;CFO;C;8;OF34621;2168691;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;649460;26/01/2022 12:54;26/01/2022 12:54;26/01/2022 13:11;;;101
1;2168691;ZF;;26/01/2022 13:11;26/01/2022 13:11;CFO;C;8;OF34621;2168691;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;649461;26/01/2022 12:57;26/01/2022 12:57;26/01/2022 13:11;;;101
1;2168690;ZF;;26/01/2022 12:44;26/01/2022 12:44;CFO;C;8;OF34621;2168690;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;649453;26/01/2022 12:38;26/01/2022 12:38;26/01/2022 12:44;;;101
1;2168690;ZF;;26/01/2022 12:44;26/01/2022 12:44;CFO;C;8;OF34621;2168690;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;649446;26/01/2022 12:39;26/01/2022 12:39;26/01/2022 12:44;;;101
1;2168690;ZF;;26/01/2022 12:44;26/01/2022 12:44;CFO;C;8;OF34621;2168690;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;649447;26/01/2022 12:40;26/01/2022 12:40;26/01/2022 12:44;;;101
1;2168690;ZF;;26/01/2022 12:44;26/01/2022 12:44;CFO;C;8;OF34621;2168690;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;649448;26/01/2022 12:41;26/01/2022 12:41;26/01/2022 12:44;;;101
1;2168690;ZF;;26/01/2022 12:44;26/01/2022 12:44;CFO;C;8;OF34621;2168690;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;649449;26/01/2022 12:42;26/01/2022 12:42;26/01/2022 12:44;;;101
1;2168690;ZF;;26/01/2022 12:44;26/01/2022 12:44;CFO;C;8;OF34621;2168690;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;649450;26/01/2022 12:42;26/01/2022 12:42;26/01/2022 12:44;;;101
1;2168690;ZF;;26/01/2022 12:44;26/01/2022 12:44;CFO;C;8;OF34621;2168690;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;649454;26/01/2022 12:44;26/01/2022 12:44;26/01/2022 12:44;;;101
1;2168690;ZF;;26/01/2022 12:44;26/01/2022 12:44;CFO;C;8;OF34621;2168690;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;649455;26/01/2022 12:44;26/01/2022 12:44;26/01/2022 12:44;;;101
1;2168685;ZF;;26/01/2022 12:36;26/01/2022 12:36;CFO;C;8;OF34621;2168685;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;649452;26/01/2022 12:36;26/01/2022 12:36;26/01/2022 12:36;;;101
1;2168689;CADILLA;;26/01/2022 13:05;26/01/2022 13:05;CFO;C;8;OF34627;2168689;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;184882;26/01/2022 12:23;26/01/2022 12:23;26/01/2022 13:05;;;104
1;2168689;CADILLA;;26/01/2022 13:05;26/01/2022 13:05;CFO;C;8;OF34627;2168689;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;184883;26/01/2022 12:25;26/01/2022 12:25;26/01/2022 13:05;;;104
1;2168688;CADILLA;;26/01/2022 12:18;26/01/2022 12:18;CFO;C;8;OF34627;2168688;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;184868;26/01/2022 12:08;26/01/2022 12:08;26/01/2022 12:18;;;104
1;2168688;CADILLA;;26/01/2022 12:18;26/01/2022 12:18;CFO;C;8;OF34627;2168688;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;184870;26/01/2022 12:08;26/01/2022 12:08;26/01/2022 12:18;;;104
1;2168688;CADILLA;;26/01/2022 12:18;26/01/2022 12:18;CFO;C;8;OF34627;2168688;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;184869;26/01/2022 12:08;26/01/2022 12:08;26/01/2022 12:18;;;104
1;2168688;CADILLA;;26/01/2022 12:18;26/01/2022 12:18;CFO;C;8;OF34627;2168688;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;184873;26/01/2022 12:12;26/01/2022 12:12;26/01/2022 12:18;;;104
1;2168688;CADILLA;;26/01/2022 12:18;26/01/2022 12:18;CFO;C;8;OF34627;2168688;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;184875;26/01/2022 12:12;26/01/2022 12:12;26/01/2022 12:18;;;104
1;2168688;CADILLA;;26/01/2022 12:18;26/01/2022 12:18;CFO;C;8;OF34627;2168688;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;184877;26/01/2022 12:18;26/01/2022 12:18;26/01/2022 12:18;;;104
1;2168688;CADILLA;;26/01/2022 12:18;26/01/2022 12:18;CFO;C;8;OF34627;2168688;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;184878;26/01/2022 12:18;26/01/2022 12:18;26/01/2022 12:18;;;104
1;2168688;CADILLA;;26/01/2022 12:18;26/01/2022 12:18;CFO;C;8;OF34627;2168688;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;184879;26/01/2022 12:18;26/01/2022 12:18;26/01/2022 12:18;;;104
1;2168686;CADILLA;;26/01/2022 12:04;26/01/2022 12:04;CFO;C;8;OF34627;2168686;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;184840;26/01/2022 11:38;26/01/2022 11:38;26/01/2022 12:04;;;104
1;2168686;CADILLA;;26/01/2022 12:04;26/01/2022 12:04;CFO;C;8;OF34627;2168686;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;184859;26/01/2022 11:38;26/01/2022 11:38;26/01/2022 12:04;;;104
1;2168686;CADILLA;;26/01/2022 12:04;26/01/2022 12:04;CFO;C;8;OF34627;2168686;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;184860;26/01/2022 11:38;26/01/2022 11:38;26/01/2022 12:04;;;104
1;2168686;CADILLA;;26/01/2022 12:04;26/01/2022 12:04;CFO;C;8;OF34627;2168686;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;184862;26/01/2022 11:41;26/01/2022 11:41;26/01/2022 12:04;;;104
1;2168686;CADILLA;;26/01/2022 12:04;26/01/2022 12:04;CFO;C;8;OF34627;2168686;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;184863;26/01/2022 11:41;26/01/2022 11:41;26/01/2022 12:04;;;104
1;2168686;CADILLA;;26/01/2022 12:04;26/01/2022 12:04;CFO;C;8;OF34627;2168686;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;184866;26/01/2022 12:04;26/01/2022 12:04;26/01/2022 12:04;;;104
1;2168686;CADILLA;;26/01/2022 12:04;26/01/2022 12:04;CFO;C;8;OF34627;2168686;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;184865;26/01/2022 12:04;26/01/2022 12:04;26/01/2022 12:04;;;104
1;2168686;CADILLA;;26/01/2022 12:04;26/01/2022 12:04;CFO;C;8;OF34627;2168686;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;184867;26/01/2022 12:04;26/01/2022 12:04;26/01/2022 12:04;;;104
1;2168685;ZF;;26/01/2022 12:36;26/01/2022 12:36;CFO;C;8;OF34621;2168685;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;649444;26/01/2022 11:33;26/01/2022 11:33;26/01/2022 12:36;;;101
1;2168685;ZF;;26/01/2022 12:36;26/01/2022 12:36;CFO;C;8;OF34621;2168685;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;649445;26/01/2022 11:37;26/01/2022 11:37;26/01/2022 12:36;;;101
1;2168684;CADILLA;;26/01/2022 11:32;26/01/2022 11:32;CFO;C;8;OF34627;2168684;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;184858;26/01/2022 11:32;26/01/2022 11:32;26/01/2022 11:32;;;104
1;2168685;ZF;;26/01/2022 12:36;26/01/2022 12:36;CFO;C;8;OF34621;2168685;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;649442;26/01/2022 11:31;26/01/2022 11:31;26/01/2022 12:36;;;101
1;2168685;ZF;;26/01/2022 12:36;26/01/2022 12:36;CFO;C;8;OF34621;2168685;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;649443;26/01/2022 11:32;26/01/2022 11:32;26/01/2022 12:36;;;101
1;2168684;CADILLA;;26/01/2022 11:32;26/01/2022 11:32;CFO;C;8;OF34627;2168684;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;184855;26/01/2022 11:29;26/01/2022 11:29;26/01/2022 11:32;;;104
1;2168684;CADILLA;;26/01/2022 11:32;26/01/2022 11:32;CFO;C;8;OF34627;2168684;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;184856;26/01/2022 11:29;26/01/2022 11:29;26/01/2022 11:32;;;104
1;2168684;CADILLA;;26/01/2022 11:32;26/01/2022 11:32;CFO;C;8;OF34627;2168684;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;184857;26/01/2022 11:30;26/01/2022 11:30;26/01/2022 11:32;;;104
1;2168685;ZF;;26/01/2022 12:36;26/01/2022 12:36;CFO;C;8;OF34621;2168685;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;649441;26/01/2022 11:28;26/01/2022 11:28;26/01/2022 12:36;;;101
1;2168684;CADILLA;;26/01/2022 11:32;26/01/2022 11:32;CFO;C;8;OF34627;2168684;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;184838;26/01/2022 11:27;26/01/2022 11:27;26/01/2022 11:32;;;104
1;2168684;CADILLA;;26/01/2022 11:32;26/01/2022 11:32;CFO;C;8;OF34627;2168684;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;184854;26/01/2022 11:27;26/01/2022 11:27;26/01/2022 11:32;;;104
1;2168685;ZF;;26/01/2022 12:36;26/01/2022 12:36;CFO;C;8;OF34621;2168685;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;649439;26/01/2022 11:25;26/01/2022 11:25;26/01/2022 12:36;;;101
1;2168685;ZF;;26/01/2022 12:36;26/01/2022 12:36;CFO;C;8;OF34621;2168685;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;649440;26/01/2022 11:26;26/01/2022 11:26;26/01/2022 12:36;;;101
1;2168683;ZF;;26/01/2022 11:22;26/01/2022 11:22;CFO;C;8;OF34621;2168683;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;649438;26/01/2022 11:22;26/01/2022 11:22;26/01/2022 11:22;;;101
1;2168684;CADILLA;;26/01/2022 11:32;26/01/2022 11:32;CFO;C;8;OF34627;2168684;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;184852;26/01/2022 11:22;26/01/2022 11:22;26/01/2022 11:32;;;104
1;2168684;CADILLA;;26/01/2022 11:32;26/01/2022 11:32;CFO;C;8;OF34627;2168684;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;184853;26/01/2022 11:22;26/01/2022 11:22;26/01/2022 11:32;;;104
1;2168683;ZF;;26/01/2022 11:22;26/01/2022 11:22;CFO;C;8;OF34621;2168683;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;649436;26/01/2022 11:18;26/01/2022 11:18;26/01/2022 11:22;;;101
1;2168683;ZF;;26/01/2022 11:22;26/01/2022 11:22;CFO;C;8;OF34621;2168683;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;649437;26/01/2022 11:21;26/01/2022 11:21;26/01/2022 11:22;;;101
1;2168682;CADILLA;;26/01/2022 11:15;26/01/2022 11:15;CFO;C;8;OF34627;2168682;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;184850;26/01/2022 11:15;26/01/2022 11:15;26/01/2022 11:15;;;104
1;2168682;CADILLA;;26/01/2022 11:15;26/01/2022 11:15;CFO;C;8;OF34627;2168682;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;184851;26/01/2022 11:15;26/01/2022 11:15;26/01/2022 11:15;;;104
1;2168683;ZF;;26/01/2022 11:22;26/01/2022 11:22;CFO;C;8;OF34621;2168683;10954B023;e;WANDLERGLOCKE 8HP65 PL 65 V242;;1 103 335 242;10954B023;WANDLERGLOCKE 8HP65 PL 65 V242;e;649431;26/01/2022 11:12;26/01/2022 11:12;26/01/2022 11:22;;;101
